DateTime,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,Number of sales,Sales USD,Average USD,Active market wallets
2020-12-11 0:00,7162,1089,609293.5,88895.72,1929,890,8251,698189.22,84.62,2603
2020-12-12 0:00,2601,1311,181341.32,116224.7,1389,1080,3912,297566.01,76.06,2250
2020-12-13 0:00,2008,1167,247743.26,160049.05,1331,1076,3175,407792.3,128.44,2159
2020-12-14 0:00,1715,852,140825.53,115112.42,1075,832,2567,255937.95,99.7,1754
2020-12-15 0:00,1289,872,97578.75,88851.52,991,790,2161,186430.27,86.27,1652
2020-12-16 0:00,1228,668,163804.92,67673.71,984,719,1896,231478.63,122.09,1587
2020-12-17 0:00,790,465,159377.72,92376.54,629,509,1255,251754.26,200.6,1055
2020-12-18 0:00,1679,787,193320.24,100417.73,1174,863,2466,293737.97,119.12,1857
2020-12-19 0:00,2079,756,227356.52,105302.47,1187,840,2835,332659,117.34,1793
2020-12-20 0:00,2156,1043,430667.87,112621.66,1454,951,3199,543289.53,169.83,2145
2020-12-21 0:00,1575,643,159552.01,200153.63,996,780,2218,359705.64,162.18,1653
2020-12-22 0:00,1811,1054,225217.22,313407.89,1151,936,2865,538625.11,188,1895
2020-12-23 0:00,1447,638,169150.08,145647.39,1113,696,2085,314797.47,150.98,1678
2020-12-24 0:00,1642,838,204002.92,177609.06,1013,849,2480,381611.98,153.88,1707
2020-12-25 0:00,1178,775,132081.08,257227.91,865,751,1953,389308.99,199.34,1464
2020-12-26 0:00,1583,716,232511.72,169469.9,904,788,2299,401981.62,174.85,1581
2020-12-27 0:00,1515,739,160887.03,229489.59,857,771,2254,390376.62,173.19,1473
2020-12-28 0:00,1027,682,122603.06,103921.4,789,663,1709,226524.45,132.55,1345
2020-12-29 0:00,1131,756,132408.97,118321.64,861,725,1887,250730.61,132.87,1451
2020-12-30 0:00,952,659,123886.89,233113.1,792,615,1611,356999.99,221.6,1289
2020-12-31 0:00,1159,553,166999.34,90635.66,855,592,1712,257635.01,150.49,1344
2021-01-01 0:00,2814,773,300792.85,156220.47,1390,787,3587,457013.32,127.41,1973
2021-01-02 0:00,1464,728,140361.74,135295.12,942,733,2192,275656.86,125.76,1527
2021-01-03 0:00,722,491,152097.37,175303.51,627,545,1213,327400.88,269.91,1096
2021-01-04 0:00,853,560,176466.11,186457.51,684,512,1413,362923.62,256.85,1067
2021-01-05 0:00,849,634,186970.11,432909.68,684,577,1483,619879.79,417.99,1151
2021-01-06 0:00,1010,614,311551.36,667725.39,703,549,1624,979276.75,603,1149
2021-01-07 0:00,743,576,181252.3,302484.93,697,554,1319,483737.23,366.75,1130
2021-01-08 0:00,1292,849,279969.46,315141.3,898,647,2141,595110.75,277.96,1363
2021-01-09 0:00,1219,734,272098.93,277551.17,879,712,1953,549650.11,281.44,1448
2021-01-10 0:00,1060,769,364744.45,482517.74,875,602,1829,847262.19,463.24,1348
2021-01-11 0:00,702,600,137846.05,153603.89,655,487,1302,291449.94,223.85,1037
2021-01-12 0:00,990,699,134714.05,176662.96,851,680,1689,311377.02,184.36,1391
2021-01-13 0:00,1649,828,322295.61,249289.93,1041,773,2477,571585.54,230.76,1627
2021-01-14 0:00,2095,681,324875.38,144891.67,1144,622,2776,469767.05,169.22,1639
2021-01-15 0:00,1756,714,305615.96,141832.84,939,667,2470,447448.79,181.15,1458
2021-01-16 0:00,2840,587,388451.22,295615.24,1007,593,3427,684066.46,199.61,1473
2021-01-17 0:00,1244,773,275217.84,278866.26,944,657,2017,554084.1,274.71,1479
2021-01-18 0:00,1085,941,230840.29,507232.67,971,720,2026,738072.96,364.3,1558
2021-01-19 0:00,892,735,239237.68,289707.05,844,622,1627,528944.73,325.1,1361
2021-01-20 0:00,1251,971,255322.56,370106.35,1030,790,2222,625428.9,281.47,1610
2021-01-21 0:00,1394,842,285430.81,304452.95,1006,684,2236,589883.76,263.81,1506
2021-01-22 0:00,1102,1198,343560.89,292125.31,1011,705,2300,635686.2,276.39,1525
2021-01-23 0:00,1298,901,269458.16,1228638.51,1050,732,2199,1498096.67,681.26,1637
2021-01-24 0:00,1284,1099,401225.56,725555.25,1118,941,2383,1126780.81,472.84,1893
2021-01-25 0:00,1031,805,261838,469368.17,901,743,1836,731206.17,398.26,1522
2021-01-26 0:00,1835,1214,336529.91,487100.23,1241,864,3049,823630.14,270.13,1922
2021-01-27 0:00,1263,1002,502633.86,645128.09,1103,816,2265,1147761.95,506.74,1745
2021-01-28 0:00,962,657,440503.63,338703.89,834,580,1619,779207.53,481.29,1339
2021-01-29 0:00,1965,993,881176.8,353811.61,1077,634,2958,1234988.41,417.51,1576
2021-01-30 0:00,5216,1078,2473645.41,648671.42,1855,761,6294,3122316.84,496.08,2477
2021-01-31 0:00,7091,1224,5288261.37,1468793.05,2480,810,8315,6757054.41,812.63,3087
2021-02-01 0:00,4165,1436,5895424.88,2015990.02,2176,842,5601,7911414.9,1412.5,2814
2021-02-02 0:00,1462,2248,1287305.12,5569965.02,1518,1107,3710,6857270.14,1848.32,2321
2021-02-03 0:00,816,1541,435391.8,2940033.68,967,910,2357,3375425.48,1432.09,1715
2021-02-04 0:00,904,1018,502223.31,3189701.52,958,742,1922,3691924.82,1920.88,1581
2021-02-05 0:00,623,914,464688.27,1647696.03,743,693,1537,2112384.3,1374.36,1315
2021-02-06 0:00,1828,1128,793599.47,2223463.03,1295,812,2956,3017062.5,1020.66,1942
2021-02-07 0:00,1463,1008,811008.47,1684865.46,1042,755,2471,2495873.93,1010.07,1681
2021-02-08 0:00,906,856,2169814.47,1829630.96,862,655,1762,3999445.44,2269.83,1428
2021-02-09 0:00,518,969,603884.3,2205026.84,716,805,1487,2808911.15,1888.98,1439
2021-02-10 0:00,450,606,499013.66,1302142.79,577,549,1056,1801156.45,1705.64,1081
2021-02-11 0:00,1935,1658,1315441.46,2436885.7,1512,1096,3593,3752327.17,1044.34,2401
2021-02-12 0:00,1881,1116,511324.85,1566513.61,1335,906,2997,2077838.46,693.31,2046
2021-02-13 0:00,1820,1395,1312456.24,3330074.37,1385,955,3215,4642530.61,1444.02,2140
2021-02-14 0:00,1829,1765,1871132.9,5687369.61,1557,1261,3594,7558502.51,2103.09,2598
2021-02-15 0:00,1555,1968,1216824.39,5077659.92,1479,1331,3523,6294484.3,1786.68,2590
2021-02-16 0:00,2569,2169,2629786.95,6278649.78,2063,1658,4738,8908436.73,1880.21,3359
2021-02-17 0:00,2097,2000,2074951.14,7999036.38,1742,1614,4097,10073987.53,2458.87,3104
2021-02-18 0:00,1796,1738,2816245.22,7613271.76,1584,1450,3534,10429516.98,2951.19,2790
2021-02-19 0:00,2310,1460,3823919.22,9192027.12,1537,1279,3770,13015946.34,3452.51,2584
2021-02-20 0:00,1675,1625,2506284.14,5919794.75,1390,1301,3300,8426078.9,2553.36,2510
2021-02-21 0:00,3717,2279,3933654.14,13119823.09,2303,1861,5996,17053477.23,2844.14,3780
2021-02-22 0:00,1670,2036,3974907.39,12072893.99,1752,1509,3706,16047801.38,4330.22,3001
2021-02-23 0:00,1303,1186,1334484.46,5150744.83,1054,965,2489,6485229.3,2605.56,1912
2021-02-24 0:00,2072,3239,2914369.68,4999131.69,2162,1832,5311,7913501.37,1490.02,3651
2021-02-25 0:00,3005,2553,2399423.95,3371068.82,2534,1981,5558,5770492.77,1038.23,4184
2021-02-26 0:00,2438,5974,2216629.12,4184570.69,2728,2836,8412,6401199.81,760.96,5001
2021-02-27 0:00,4706,6957,3519963.82,5366342.73,3959,3161,11663,8886306.55,761.92,6131
2021-02-28 0:00,3261,3262,2664049,4480506.06,3082,2343,6523,7144555.07,1095.29,4836
2021-03-01 0:00,10697,2938,6264031.06,3892635.48,3543,2176,13635,10156666.53,744.9,5224
2021-03-02 0:00,5327,4264,4275395.61,7123784.93,3826,2771,9591,11399180.55,1188.53,5870
2021-03-03 0:00,2839,3865,2866366.91,6622187.91,3138,2438,6704,9488554.82,1415.36,5088
2021-03-04 0:00,3146,3443,3350039.16,4009151.23,3171,2498,6589,7359190.39,1116.89,5185
2021-03-05 0:00,4520,3534,3050721.25,5363035.15,3649,2459,8054,8413756.4,1044.67,5521
2021-03-06 0:00,4260,3163,2560752.69,3670642.14,3397,2519,7423,6231394.83,839.47,5432
2021-03-07 0:00,7410,2551,3508917.89,3404987.53,3405,2135,9961,6913905.41,694.1,5077
2021-03-08 0:00,6305,3801,5271538.11,5338821.04,3679,2366,10106,10610359.16,1049.91,5434
2021-03-09 0:00,5120,3292,5860884.13,5103250.13,3344,2424,8412,10964134.27,1303.39,5291
2021-03-10 0:00,8624,3362,4636790.99,4818871.63,4124,2375,11986,9455662.62,788.89,5958
2021-03-11 0:00,4704,3162,4105535.29,25494487,3442,2467,7866,29600022.29,3763.03,5443
2021-03-12 0:00,4344,2944,4612880.71,12106437.93,3332,2459,7288,16719318.64,2294.09,5355
2021-03-13 0:00,7945,3177,7684880.99,8019767.7,4555,2877,11122,15704648.69,1412.03,6837
2021-03-14 0:00,5110,4138,5800719.14,9434573.78,4232,3276,9248,15235292.92,1647.41,6905
2021-03-15 0:00,3955,3373,3671406.64,6804438.35,3616,2921,7328,10475844.99,1429.56,6088
2021-03-16 0:00,5802,3372,3550476.78,6864055.47,4188,2748,9174,10414532.25,1135.22,6377
2021-03-17 0:00,6453,3121,4869036.39,7127094.32,4813,2673,9574,11996130.72,1252.99,6891
2021-03-18 0:00,6487,3513,3832930.99,6527581.74,4113,2895,10000,10360512.73,1036.05,6457
2021-03-19 0:00,7033,3090,3618117.24,4343464.85,4085,2642,10123,7961582.09,786.48,6266
2021-03-20 0:00,5951,3216,4863283.14,5125001.02,4616,2521,9167,9988284.16,1089.59,6574
2021-03-21 0:00,9780,3663,5936977.46,7233760.05,4915,2695,13443,13170737.51,979.75,7010
2021-03-22 0:00,3956,3486,2305700.17,5692682.09,3420,2417,7442,7998382.27,1074.76,5374
2021-03-23 0:00,4460,2778,1962552.7,5057641.42,3432,2161,7238,7020194.12,969.91,5176
2021-03-24 0:00,2947,2380,1845596.91,5325645.21,2640,1900,5327,7171242.13,1346.21,4274
2021-03-25 0:00,2962,2186,2713466.74,2717703.74,2666,1935,5148,5431170.48,1055.01,4327
2021-03-26 0:00,5864,2519,3772999.64,3089077.15,2989,2004,8383,6862076.79,818.57,4648
2021-03-27 0:00,4775,2368,3053607.39,3548039.02,3082,2104,7143,6601646.4,924.21,4847
2021-03-28 0:00,4447,2396,2715983.47,4650125.47,3199,2119,6843,7366108.94,1076.44,4929
2021-03-29 0:00,3673,2668,3003264.7,4167194.41,3003,2104,6341,7170459.11,1130.81,4750
2021-03-30 0:00,3114,2079,3748771.66,4668337.63,2698,1915,5193,8417109.29,1620.86,4309
2021-03-31 0:00,2828,1720,2406953.43,3870530.85,2449,1653,4548,6277484.28,1380.27,3854
2021-04-01 0:00,2848,1757,3901217.51,3623176.7,2293,1895,4605,7524394.21,1633.96,3931
2021-04-02 0:00,3044,910,3171161.49,2388453.45,2026,1286,3954,5559614.94,1406.07,3192
2021-04-03 0:00,3900,1739,3475102.89,2503052.47,2631,1942,5639,5978155.36,1060.14,4348
2021-04-04 0:00,3966,2519,2118655.78,2348353.64,3054,2289,6485,4467009.42,688.82,4877
2021-04-05 0:00,3694,1863,2614120.53,3800734.08,2875,1802,5557,6414854.62,1154.37,4360
2021-04-06 0:00,2987,1754,2542110.12,2739945.19,2592,1730,4741,5282055.31,1114.12,4034
2021-04-07 0:00,6674,1765,2241503.48,2121133.01,3439,1806,8439,4362636.49,516.96,4866
2021-04-08 0:00,4247,1971,3232471.43,10576509.91,3088,1934,6218,13808981.35,2220.81,4667
2021-04-09 0:00,4091,2019,4393137.74,6187758.86,3016,1983,6110,10580896.6,1731.73,4631
2021-04-10 0:00,4768,1991,3413928.93,4193304.29,3272,2056,6759,7607233.22,1125.5,4879
2021-04-11 0:00,4919,2229,3444971.19,21899204.4,3340,2119,7148,25344175.59,3545.63,5024
2021-04-12 0:00,3572,1837,2170309.2,5508046.42,2864,1817,5409,7678355.62,1419.55,4348
2021-04-13 0:00,3364,2082,2012931.67,6817749.79,2756,1857,5446,8830681.47,1621.5,4275
2021-04-14 0:00,5824,1510,9810455.31,4865501.96,3172,1557,7334,14675957.27,2001.08,4472
2021-04-15 0:00,3650,1516,5132805.82,5122629.42,2515,1463,5166,10255435.24,1985.18,3760
2021-04-16 0:00,3481,1916,7787191.87,5038289.03,2853,1685,5397,12825480.9,2376.41,4168
2021-04-17 0:00,4114,1621,3364004.09,4113467.19,2624,1481,5735,7477471.28,1303.83,3863
2021-04-18 0:00,3479,1487,2075063.53,3898339.25,2380,1466,4966,5973402.78,1202.86,3571
2021-04-19 0:00,2633,1157,2273768.73,4342862.08,1851,1162,3790,6616630.81,1745.81,2841
2021-04-20 0:00,2186,580,2151144.66,3442180.78,1522,669,2766,5593325.44,2022.17,2132
2021-04-21 0:00,2357,1447,2700944.89,3164478.03,2279,1474,3804,5865422.92,1541.91,3508
2021-04-22 0:00,3939,1393,2443248.48,3592952.9,2623,1444,5332,6036201.38,1132.07,3808
2021-04-23 0:00,3965,1948,2502719.19,3385799.55,3058,1724,5913,5888518.73,995.86,4313
2021-04-24 0:00,3936,1437,1648686.42,2777234.4,2614,1602,5373,4425920.81,823.73,3945
2021-04-25 0:00,4052,1739,1098541.28,2172438.75,2979,1668,5791,3270980.04,564.84,4360
2021-04-26 0:00,4382,1483,1710361.45,3212435.03,2690,1394,5865,4922796.47,839.35,3828
2021-04-27 0:00,5894,1609,3199943.44,6628300.18,2934,1596,7503,9828243.62,1309.91,4275
2021-04-28 0:00,4519,1414,2484696.23,3585609.63,2569,1471,5933,6070305.86,1023.14,3810
2021-04-29 0:00,3316,2131,1864137.47,2583835.06,2598,1626,5447,4447972.54,816.59,3932
2021-04-30 0:00,3347,3526,2143517.78,4308095.58,3386,2069,6873,6451613.36,938.69,4974
2021-05-01 0:00,12373,4992,4439104.92,5691167.73,4321,2391,17365,10130272.66,583.37,5967
2021-05-02 0:00,3259,4874,2025553.99,9171320.45,3693,2457,8133,11196874.44,1376.72,5574
2021-05-03 0:00,11806,4574,79538387.49,27938961.26,6067,2537,16380,107477348.8,6561.5,7718
2021-05-04 0:00,3904,4491,5581576.2,26181118.91,3976,2669,8395,31762695.11,3783.53,5940
2021-05-05 0:00,3222,3802,4827626.09,10551811.91,3441,2295,7024,15379438,2189.56,5195
2021-05-06 0:00,3516,3305,3648240.61,7538335.03,3141,2239,6821,11186575.64,1640.02,4840
2021-05-07 0:00,3038,3358,2866661.4,5577205.46,3416,2301,6396,8443866.86,1320.18,5129
2021-05-08 0:00,2127,2085,2932153.67,8692211.66,2044,1410,4212,11624365.33,2759.82,3127
2021-05-09 0:00,2480,2620,2633735.15,7551619.91,2594,1773,5100,10185355.06,1997.13,3913
2021-05-10 0:00,1166,1330,2082464.09,5829960.91,1370,1025,2496,7912425,3170.04,2177
2021-05-11 0:00,3736,1290,7291891.08,4784610.78,2217,995,5026,12076501.86,2402.81,2954
2021-05-12 0:00,4491,1643,18526734.15,4365099.38,3764,1157,6134,22891833.53,3731.96,4660
2021-05-13 0:00,6775,2562,9176596.27,5023388.7,4250,1907,9337,14199984.97,1520.83,5732
2021-05-14 0:00,5090,3463,9660927.63,4596494.73,4264,2347,8553,14257422.35,1666.95,5945
2021-05-15 0:00,4436,3867,4903318.32,3910403.37,3883,2551,8303,8813721.69,1061.51,5713
2021-05-16 0:00,5246,3610,5355179.49,2465527.62,3788,2402,8856,7820707.12,883.1,5448
2021-05-17 0:00,4106,3712,2588827.58,2231467.99,3465,2369,7818,4820295.57,616.56,5026
2021-05-18 0:00,4445,3896,2914065.78,3328176.32,3670,2671,8341,6242242.1,748.38,5457
2021-05-19 0:00,3359,2966,1705905.4,1647989.51,2722,2068,6325,3353894.91,530.26,4121
2021-05-20 0:00,5333,3877,2360400.9,1780002.45,3592,2699,9210,4140403.35,449.56,5547
2021-05-21 0:00,5609,3916,2899774.76,1928743.81,4141,2836,9525,4828518.57,506.93,6055
2021-05-22 0:00,9441,4702,4425251.69,2579527.81,6612,2919,14143,7004779.49,495.28,8531
2021-05-23 0:00,9464,3702,2608797.63,2056207.55,7340,2509,13166,4665005.18,354.32,8956
2021-05-24 0:00,6028,3963,2574314.84,3621812.69,4895,2614,9991,6196127.53,620.17,6667
2021-05-25 0:00,6133,4360,2420728.91,2497799.17,5125,2992,10493,4918528.08,468.74,7117
2021-05-26 0:00,5358,4486,2782818.19,2443994.98,4492,2676,9844,5226813.18,530.96,6251
2021-05-27 0:00,7475,4606,5446974,2099469.71,5665,3023,12081,7546443.71,624.65,7653
2021-05-28 0:00,7725,4682,3722415.05,2989083.61,5415,3296,12407,6711498.66,540.94,7589
2021-05-29 0:00,7495,5617,3673984.8,2821166.25,5539,3646,13112,6495151.05,495.36,7929
2021-05-30 0:00,7619,6116,2272267.24,3943559.72,6021,4108,13735,6215826.96,452.55,8662
2021-05-31 0:00,10765,5778,3106917.91,3842465.99,5799,3833,16543,6949383.9,420.08,8171
2021-06-01 0:00,11667,6757,3948795.64,5053308.84,5961,4310,18424,9002104.48,488.61,8646
2021-06-02 0:00,6879,6275,2378659.51,3833689.5,5379,3879,13154,6212349.01,472.28,7792
